DRR091843_1.hairpin	DRR091838_1.hairpin	DRR091844_1.hairpin	DRR091849_1.hairpin	DRR091841_1.hairpin	DRR091842_1.hairpin	DRR091839_1.hairpin	DRR091845_1.hairpin	DRR091840_1.hairpin	DRR091847_1.hairpin	DRR091846_1.hairpin	DRR091837_1.hairpin	DRR091848_1.hairpin
hsa-mir-1290	0.361660260709573	0.297365921366898	1.93723557402668	13.6406873599282	2.90571872960493	4.30333211777257	1.50267209084132	3.38160467902363	0.826779715254113	5.1883535212875	31.1631021861602	0.581976754900132	59.932604449291
hsa-mir-585	5.4249039106436	16.0577597538125	12.4536572616001	7.27503325862836	3.87429163947324	4.30333211777257	16.5293929992545	2.36712327531654	21.4962725966069	3.99104117022116	1.70756724307727	12.8034886078029	1.52694533628767
hsa-mir-370	8.31818599632018	6.24468434870487	13.2839010790401	4.09220620797845	5.32715100427571	18.2891615005334	5.63502034065494	8.79217216546144	7.44101743728701	2.79372881915481	1.28067543230795	17.459302647004	7.25299034736642
hsa-mir-2116	5.4249039106436	2.08156144956829	13.2839010790401	10.9125498879425	6.29572391414402	34.0680459323662	1.87834011355165	3.04344421112127	2.48033914576234	1.59641646808846	1.70756724307727	3.78284890685086	24.8128617146746
hsa-mir-196a-1	15.9130514712212	8.02887987690626	12.1769093224534	0.454689578664273	15.0128801029588	3.58611009814381	12.3970447494409	14.5409001198016	7.44101743728701	1.59641646808846	2.98824267538522	6.40174430390145	1.52694533628767
hsa-mir-6090	5.4249039106436	0.297365921366898	14.6676407747734	1.36406873599282	5.32715100427571	7.88944221591637	20.2860732263578	9.1303326333638	2.06694928813528	3.99104117022116	24.3328332138511	13.385465362703	0.763472668143834
hsa-mir-639	1.44664104283829	3.56839105640278	12.1769093224534	3.63751662931418	5.32715100427571	14.7030514023896	4.50801627252395	22.6567513494583	1.24016957288117	31.9283293617693	3.84202629692385	3.20087215195073	0.763472668143834
hsa-mir-1185-1	11.5731283427063	8.92097764100695	13.0071531398934	8.18441241595691	3.63214841200617	14.3444403925752	12.3970447494409	9.80665356916853	5.37406814915173	1.19731235106635	0	13.385465362703	3.43562700664725
hsa-mir-6503	10.4881475605776	5.35258658460417	22.9700789491735	9.09379157328546	5.32715100427571	16.8547174612759	7.51336045420659	1.69080233951182	10.3347464406764	2.39462470213269	4.69580991846249	4.07383728430093	4.96257234293492
hsa-mir-3200	16.2747117319308	7.13678211280556	5.81170672208003	13.6406873599282	8.47501296134772	7.88944221591637	6.76202440878593	3.04344421112127	8.26779715254113	3.19283293617692	7.68405259384771	6.98372105880159	11.8338263562294
hsa-mir-6769a	0	0.297365921366898	0	10.003170730614	0	0.358611009814381	0	1.01448140370709	0.413389857627056	44.3005569894548	60.618637129243	0.581976754900132	7.25299034736642
hsa-mir-1185-2	11.9347886034159	8.62361171964005	11.3466655050134	6.36565410129982	3.39000518453909	14.3444403925752	12.3970447494409	9.1303326333638	4.96067829152468	1.19731235106635	0	12.5125002303528	3.81736334071917
hsa-mir-4419b	7.23320521419146	0.594731842733797	13.5606490181867	5.45627494397127	4.60072132187448	5.37916514721571	6.3863563860756	12.1737768444851	2.89372900338939	33.5247458298577	8.96472802615566	1.7459302647004	3.43562700664725
hsa-mir-663b	2.16996156425744	0.892097764100695	12.4536572616001	10.003170730614	3.87429163947324	2.86888807851505	3.00534418168264	4.73424655063308	0.413389857627056	34.7220581809241	23.0521577815431	1.45494188725033	10.3068810199418
hsa-mir-32	9.4031667784489	4.16312289913658	4.70471496549336	15.004756095921	18.1607420600308	9.68249726498828	6.3863563860756	8.45401169755908	4.54728843389762	7.98208234044231	4.69580991846249	3.49186052940079	1.90868167035959
hsa-mir-4677	9.76482703915848	5.94731842733797	3.32097526976002	18.1875831465709	12.1071613733539	7.53083120610199	6.3863563860756	6.76320935804726	4.96067829152468	4.39014528724327	2.98824267538522	3.78284890685086	15.2694533628767
hsa-mir-548h-4	7.23320521419146	6.83941619143866	16.0513804705068	5.001585365307	9.20144264374895	9.68249726498828	6.76202440878593	6.76320935804726	8.68118701016818	3.19283293617692	0.853783621538634	6.69273268135152	5.72604501107876
hsa-mir-18b	10.8498078212872	6.54205027007176	2.21398351317335	8.63910199462118	3.63214841200617	18.2891615005334	4.13234824981362	11.8356163765827	5.78745800677879	1.59641646808846	3.41513448615454	2.90988377450066	20.6137620398835
hsa-mir-3199-1	11.2114680819968	7.73151395553936	10.7931696267201	5.91096452263555	6.78001036907818	9.3238862551739	8.64036452233758	3.71976514692599	7.44101743728701	3.19283293617692	5.97648535077044	7.56569781370172	6.87125401329451
hsa-mir-544b	22.4229361639935	13.0841005401435	20.7560954360001	0.909379157328546	0.242143227467078	22.2338826084916	0	0	0	0.399104117022116	0	9.31162807840212	0.381736334071917
hsa-mir-299	8.31818599632018	10.4078072478414	7.19544641781337	5.45627494397127	2.90571872960493	11.8341633238746	11.6457087040202	5.07240701853545	10.7481362983035	1.59641646808846	0.426891810769317	11.6395350980026	7.63472668143834
hsa-mir-6511b-1	10.4881475605776	11.0025390905752	7.19544641781337	2.27344789332136	3.39000518453909	7.53083120610199	12.7727127721512	1.69080233951182	10.7481362983035	5.1883535212875	12.8067543230795	10.1845932107523	1.14520900221575
hsa-mir-4754	1.80830130354787	3.27102513503588	1.93723557402668	1.36406873599282	9.44358587121603	14.7030514023896	3.38101220439297	32.4634049186269	7.02762757965996	7.18387410639808	2.98824267538522	5.81976754900132	0.381736334071917
hsa-mir-1273h	7.95652573561061	5.35258658460417	9.40942993098672	5.001585365307	6.05358068667694	6.09638716684447	6.3863563860756	4.05792561482836	7.02762757965996	23.1480387872827	8.11094440461703	4.07383728430093	3.05389067257534
hsa-mir-3199-2	10.4881475605776	6.83941619143866	9.68617787013339	5.91096452263555	6.29572391414402	8.96527524535952	7.88902847691692	3.38160467902363	7.02762757965996	3.19283293617692	5.97648535077044	7.27470943625165	6.87125401329451
hsa-mir-483	5.78656417135317	5.35258658460417	3.04422733061335	10.9125498879425	2.42143227467078	9.68249726498828	15.0267209084132	5.74872795434017	8.26779715254113	3.99104117022116	4.26891810769317	11.0575583431025	8.01646301551026
hsa-mir-3613	8.67984625702976	9.51570948374075	6.64195053952004	3.63751662931418	7.74858327894649	11.1169413042458	13.1483807948615	6.4250488901449	9.5079667254223	1.59641646808846	2.13445905384659	6.69273268135152	0.763472668143834
hsa-mir-548d-2	10.4881475605776	4.46048882050348	10.7931696267201	8.63910199462118	4.84286454934155	3.22749908832943	9.01603254504791	5.74872795434017	7.02762757965996	4.78924940426539	3.41513448615454	4.65581403920106	12.9790353584452
hsa-mir-548aa-2	10.4881475605776	4.46048882050348	10.7931696267201	8.63910199462118	4.84286454934155	3.22749908832943	9.01603254504791	5.74872795434017	7.02762757965996	4.78924940426539	3.41513448615454	4.65581403920106	12.9790353584452
hsa-mir-376a-2	6.87154495348189	10.7051731692083	5.53495878293336	8.18441241595691	4.84286454934155	7.17222019628761	15.4023889311235	3.04344421112127	10.3347464406764	1.99552058511058	0.426891810769317	11.6395350980026	1.52694533628767
hsa-mir-548e	7.59486547490104	2.08156144956829	11.3466655050134	7.27503325862836	6.29572391414402	4.30333211777257	6.3863563860756	16.5698629272158	4.54728843389762	1.19731235106635	1.70756724307727	6.11075592645139	11.0703536880856
hsa-mir-4430	5.4249039106436	3.56839105640278	11.6234134441601	6.36565410129982	6.78001036907818	8.24805322573076	6.01068836336527	9.80665356916853	2.06694928813528	18.3587893830173	5.54959354000112	2.90988377450066	1.52694533628767
hsa-mir-5585	7.59486547490104	4.75785474187037	7.47219435696004	3.18282705064991	6.78001036907818	13.6272183729465	6.76202440878593	10.8211349728756	2.48033914576234	11.9731235106635	5.97648535077044	4.07383728430093	2.2904180044315
hsa-mir-494	5.4249039106436	7.13678211280556	4.70471496549336	6.36565410129982	3.63214841200617	12.5513853435033	10.5187046358892	3.71976514692599	4.96067829152468	2.79372881915481	0.853783621538634	8.14767456860185	17.9416077013801
hsa-mir-337	6.50988469277232	9.21834356237385	4.42796702634669	5.91096452263555	5.81143745920987	10.7583302944314	12.3970447494409	5.07240701853545	8.26779715254113	1.19731235106635	0	10.1845932107523	6.10778134515067
hsa-mir-1180	8.67984625702976	13.6788323828773	3.04422733061335	1.81875831465709	5.56929423174279	5.73777615703009	9.01603254504791	2.7052837432189	14.0552551593199	1.59641646808846	2.13445905384659	14.2584304950532	1.90868167035959
hsa-mir-3605	3.61660260709573	10.1104413264745	2.76747939146668	4.54689578664273	8.23286973388064	4.30333211777257	8.64036452233758	5.07240701853545	12.4016957288117	3.59193705319904	5.12270172923181	8.14767456860185	9.92514468586984
hsa-mir-511	6.50988469277232	6.24468434870487	18.2653639836801	8.18441241595691	3.14786195707201	11.4755523140602	7.88902847691692	1.69080233951182	4.54728843389762	2.79372881915481	8.53783621538634	1.16395350980026	5.34430867700684
hsa-mir-5680	1.80830130354787	5.35258658460417	1.93723557402668	5.45627494397127	30.2679034333847	1.43444403925752	1.87834011355165	1.35264187160945	2.48033914576234	1.59641646808846	6.83026897230907	5.52877917155126	8.77993568365409
hsa-mir-627	7.23320521419146	7.73151395553936	9.40942993098672	4.09220620797845	7.50644005147941	6.09638716684447	7.51336045420659	6.4250488901449	6.20084786440585	1.99552058511058	2.13445905384659	3.49186052940079	10.6886173540137
hsa-mir-1269b	0	0.297365921366898	45.1099140809069	0.909379157328546	0.242143227467078	0	1.50267209084132	0.676320935804726	0	1.59641646808846	1.70756724307727	15.4223840048535	0.763472668143834
hsa-mir-1285-2	4.70158338922445	2.67629329230209	5.53495878293336	5.001585365307	5.32715100427571	5.37916514721571	4.50801627252395	12.8500977802898	3.72050871864351	18.3587893830173	8.53783621538634	2.32790701960053	2.67215433850342
hsa-mir-431	5.78656417135317	2.97365921366898	8.30243817440005	8.18441241595691	5.32715100427571	12.9099963533177	4.88368429523428	3.04344421112127	3.30711886101645	1.99552058511058	2.5613508646159	8.14767456860185	10.6886173540137
hsa-mir-1261	1.08498078212872	0.594731842733797	0.553495878293336	2.72813747198564	0.968572909868311	2.51027706870066	1.12700406813099	22.6567513494583	0.826779715254113	19.1569976170615	22.1983741600045	0	12.5972990243733
hsa-mir-1-1	5.78656417135317	20.8156144956829	1.10699175658667	0	0.726429682401233	1.43444403925752	19.9104052036475	2.36712327531654	18.1891537355905	0	0	7.56569781370172	0
hsa-mir-1224	5.06324364993402	2.67629329230209	1.38373969573334	5.45627494397127	15.2550233304259	3.22749908832943	5.63502034065494	0.676320935804726	3.30711886101645	9.97760292555289	15.3681051876954	4.94680241665112	3.43562700664725
hsa-mir-6790	2.16996156425744	2.37892737093519	2.49073145232001	2.27344789332136	7.02215359654526	2.15166605888628	3.00534418168264	1.35264187160945	2.06694928813528	22.7489346702606	28.1748595107749	0.872965132350198	6.10778134515067
hsa-mir-410	5.06324364993402	8.92097764100695	5.2582108437867	3.63751662931418	1.69500259226954	8.60666423554514	10.1430366131789	4.05792561482836	7.44101743728701	1.59641646808846	2.13445905384659	8.14767456860185	9.54340835179793
hsa-mir-378d-2	0.723320521419146	8.62361171964005	4.15121908720002	13.1859977812639	5.81143745920987	1.43444403925752	7.88902847691692	10.1448140370709	9.5079667254223	3.99104117022116	4.69580991846249	4.36482566175099	2.67215433850342
hsa-mir-378d-1	8.31818599632018	11.8946368546759	8.30243817440005	2.27344789332136	2.66357550213786	3.22749908832943	10.8943726585996	2.7052837432189	9.5079667254223	2.39462470213269	1.70756724307727	8.14767456860185	1.52694533628767
hsa-mir-548h-2	7.23320521419146	4.75785474187037	11.9001613833067	5.45627494397127	5.56929423174279	5.37916514721571	7.13769243149626	4.05792561482836	5.78745800677879	3.59193705319904	1.70756724307727	3.78284890685086	6.10778134515067
hsa-mir-4447	0.361660260709573	1.18946368546759	1.10699175658667	2.27344789332136	38.7429163947324	1.07583302944314	0	3.38160467902363	0.413389857627056	3.59193705319904	2.98824267538522	0.872965132350198	1.90868167035959
hsa-mir-6872	1.08498078212872	0.892097764100695	1.10699175658667	4.54689578664273	2.1792890472037	3.22749908832943	1.50267209084132	1.69080233951182	1.24016957288117	24.3453511383491	33.2975612400067	2.03691864215046	6.10778134515067
hsa-mir-2277	6.87154495348189	4.75785474187037	8.02569023525338	5.001585365307	4.3585780944074	3.94472110795819	5.63502034065494	6.4250488901449	7.85440729491407	5.1883535212875	6.40337716153976	4.65581403920106	2.67215433850342
hsa-mir-377	7.59486547490104	5.94731842733797	3.32097526976002	7.72972283729264	1.69500259226954	8.24805322573076	7.13769243149626	0.676320935804726	11.1615261559305	1.59641646808846	0	8.72965132350198	9.54340835179793
hsa-mir-323a	5.06324364993402	6.83941619143866	6.36520260037337	3.18282705064991	1.93714581973662	6.45499817665885	4.13234824981362	1.01448140370709	8.26779715254113	0.798208234044231	1.70756724307727	9.60261645585218	15.6511896969486
hsa-mir-548h-3	6.14822443206274	5.64995250597107	10.5164216875734	4.09220620797845	5.81143745920987	4.66194312758695	5.25935231794461	3.38160467902363	5.37406814915173	3.99104117022116	1.28067543230795	4.65581403920106	6.10778134515067
hsa-mir-6516	5.06324364993402	0.892097764100695	1.66048763488001	16.3688248319138	3.87429163947324	2.15166605888628	3.00534418168264	3.71976514692599	0.413389857627056	20.75341408515	10.2454034584636	2.32790701960053	6.10778134515067
hsa-mir-548c	4.70158338922445	5.35258658460417	10.7931696267201	3.18282705064991	6.5378671416111	7.88944221591637	4.88368429523428	3.04344421112127	6.6142377220329	2.79372881915481	1.28067543230795	3.49186052940079	4.19909967479109
hsa-mir-548z	4.70158338922445	5.35258658460417	10.7931696267201	3.18282705064991	6.5378671416111	7.88944221591637	4.88368429523428	3.04344421112127	6.6142377220329	2.79372881915481	1.28067543230795	3.49186052940079	4.19909967479109
hsa-mir-33a	2.16996156425744	7.13678211280556	2.49073145232001	4.09220620797845	12.1071613733539	3.94472110795819	5.25935231794461	10.1448140370709	4.13389857627056	2.79372881915481	2.98824267538522	3.49186052940079	2.2904180044315
hsa-mir-4645	10.4881475605776	5.35258658460417	9.68617787013339	3.63751662931418	3.87429163947324	4.66194312758695	7.51336045420659	3.71976514692599	6.20084786440585	2.39462470213269	4.26891810769317	2.6188953970506	1.90868167035959
hsa-mir-485	7.59486547490104	6.83941619143866	7.74894229610671	2.72813747198564	2.66357550213786	7.88944221591637	7.13769243149626	2.02896280741418	4.54728843389762	1.19731235106635	0.426891810769317	7.85668619115178	4.96257234293492
hsa-mir-3652	0.361660260709573	0.594731842733797	1.10699175658667	2.27344789332136	1.21071613733539	0.358611009814381	1.50267209084132	1.35264187160945	3.72050871864351	33.9238499468798	22.6252659707738	1.7459302647004	4.580836008863
hsa-mir-133b	4.33992312851488	12.1920027760428	3.87447114805335	0	0.726429682401233	2.15166605888628	13.8997168402822	1.35264187160945	10.7481362983035	6.38566587235385	2.13445905384659	6.11075592645139	0.381736334071917
hsa-mir-4706	1.08498078212872	2.08156144956829	0.553495878293336	4.09220620797845	0.726429682401233	0.717222019628761	4.13234824981362	0	2.48033914576234	24.3453511383491	23.9059414030818	3.20087215195073	5.34430867700684
hsa-mir-935	1.08498078212872	1.48682960683449	2.21398351317335	5.91096452263555	4.84286454934155	0.358611009814381	1.50267209084132	5.07240701853545	0.413389857627056	23.5471429043048	17.9294560523113	1.45494188725033	3.05389067257534
hsa-mir-378c	4.33992312851488	7.43414803417246	5.53495878293336	7.27503325862836	2.42143227467078	1.43444403925752	7.13769243149626	1.69080233951182	8.68118701016818	3.59193705319904	5.12270172923181	6.11075592645139	3.81736334071917
hsa-mir-3176	12.2964488641255	2.67629329230209	8.57918611354671	10.003170730614	2.42143227467078	2.15166605888628	1.87834011355165	3.38160467902363	3.72050871864351	3.99104117022116	3.84202629692385	3.20087215195073	6.48951767922259
hsa-mir-95	5.78656417135317	5.35258658460417	4.15121908720002	2.72813747198564	4.3585780944074	5.02055413740133	5.25935231794461	7.43953029385199	4.54728843389762	4.78924940426539	4.26891810769317	4.07383728430093	4.580836008863
hsa-mir-6131	2.16996156425744	2.37892737093519	0.830243817440005	5.91096452263555	1.69500259226954	2.15166605888628	1.50267209084132	2.02896280741418	1.24016957288117	18.3587893830173	30.7362103753908	0.872965132350198	1.90868167035959
hsa-mir-432	5.4249039106436	4.75785474187037	8.30243817440005	5.91096452263555	2.42143227467078	10.0411082748027	1.50267209084132	3.71976514692599	3.30711886101645	2.39462470213269	2.5613508646159	4.94680241665112	6.48951767922259
hsa-mir-3609	2.89328208567659	2.37892737093519	1.93723557402668	5.45627494397127	3.87429163947324	1.07583302944314	1.50267209084132	4.39608608273072	2.06694928813528	16.7623729149289	4.26891810769317	3.49186052940079	15.2694533628767
